signal_id,customer_id,month,monthly_inflow,monthly_outflow,closing_balance,balance_volatility,inflow_drop_flag,spending_shock_flag,missed_bill_payments,upi_transaction_count,new_loan_flag,stress_score
SIG00176623,CUST007360,2022-07,16528.72,8863.91,50583.25,Low,0,0,0,5,0,26
SIG00176624,CUST007360,2022-08,21077.27,13753.37,57907.16,Low,0,1,0,7,0,21
SIG00176625,CUST007360,2022-09,17586.66,9538.79,65955.03,Low,0,0,0,1,0,20
SIG00176626,CUST007360,2022-10,19827.25,14153.48,71628.8,Low,0,0,0,3,0,12
SIG00176627,CUST007360,2022-11,19527.09,14626.4,76529.5,Low,0,0,0,4,0,10
SIG00176628,CUST007360,2022-12,9828.99,5449.53,80908.95,Low,1,0,0,3,0,28
SIG00176629,CUST007360,2023-01,6897.56,3676.82,84129.7,Low,1,0,0,2,0,25
SIG00176630,CUST007360,2023-02,19658.73,11232.46,92555.96,Low,0,1,0,2,0,15
SIG00176631,CUST007360,2023-03,16382.02,12492.87,96445.11,Low,0,0,0,2,0,6
SIG00176632,CUST007360,2023-04,16626.16,9370.21,103701.06,Low,0,0,0,5,0,11
SIG00176633,CUST007360,2023-05,20336.57,13735.08,110302.56,Low,0,0,0,4,0,9
SIG00176634,CUST007360,2023-06,18493.51,9863.7,118932.36,Low,0,0,0,5,0,11
SIG00176635,CUST007360,2023-07,20583.88,13392.74,126123.51,Low,0,0,0,7,0,9
SIG00176636,CUST007360,2023-08,16058.25,10203.33,131978.43,Low,0,0,0,3,1,6
SIG00176637,CUST007360,2023-09,16803.13,21283.76,127497.8,Low,0,1,0,2,1,5
SIG00176638,CUST007360,2023-10,17377.36,12034.86,132840.3,Low,0,0,1,3,0,16
SIG00176639,CUST007360,2023-11,20294.93,14145.42,138989.81,Low,0,0,1,9,0,16
SIG00176640,CUST007360,2023-12,17575.74,11814.68,144750.87,Low,0,0,1,3,0,16
SIG00176641,CUST007361,2022-01,49081.41,26560.32,47282.29,High,0,0,0,11,0,50
SIG00176642,CUST007361,2022-02,46162.26,31978.48,61466.06,Low,0,0,0,8,0,35
SIG00176643,CUST007361,2022-03,41910.43,21124.13,82252.36,Medium,0,0,0,8,0,40
SIG00176644,CUST007361,2022-04,38718.1,26296.02,94674.44,Low,0,0,0,1,0,18
SIG00176645,CUST007361,2022-05,37405.53,20561.65,111518.32,Low,0,0,0,6,0,21
SIG00176646,CUST007361,2022-06,45653.94,35474.59,121697.66,Low,0,1,0,9,0,10
SIG00176647,CUST007361,2022-07,42783.41,31967.13,132513.95,Low,0,0,0,7,0,10
SIG00176648,CUST007361,2022-08,47796.0,28122.25,152187.71,Low,0,0,0,7,0,17
SIG00176649,CUST007361,2022-09,39281.25,27221.94,164247.02,Low,0,0,0,6,0,9
SIG00176650,CUST007361,2022-10,40470.37,26241.43,178475.96,Low,0,0,0,10,0,10
SIG00176651,CUST007361,2022-11,43002.21,24297.32,197180.86,Low,0,0,0,9,0,12
SIG00176652,CUST007361,2022-12,45126.35,35801.07,206506.14,Low,0,0,0,4,0,5
SIG00176653,CUST007361,2023-01,45347.41,26689.02,225164.53,Low,0,0,0,8,0,10
SIG00176654,CUST007361,2023-02,44341.93,30825.7,238680.77,Low,0,0,0,5,0,7
SIG00176655,CUST007361,2023-03,47906.71,25535.63,261051.84,Low,0,0,0,10,0,11
SIG00176656,CUST007361,2023-04,41167.24,73454.28,228764.8,Low,0,1,0,6,1,14
SIG00176657,CUST007361,2023-05,38588.55,70700.14,196653.21,Low,0,0,0,7,0,16
SIG00176658,CUST007361,2023-06,41962.59,70073.92,168541.89,Low,0,0,0,9,0,17
SIG00176659,CUST007361,2023-07,38150.83,55427.52,151265.2,Low,0,0,0,7,0,12
SIG00176660,CUST007361,2023-08,38416.46,55678.78,134002.88,Low,0,0,0,13,0,13
SIG00176661,CUST007361,2023-09,43140.65,56685.33,120458.19,Low,0,0,0,9,0,12
SIG00176662,CUST007361,2023-10,40613.25,73320.1,87751.34,Low,0,0,0,10,0,32
SIG00176663,CUST007361,2023-11,38576.93,53265.89,73062.39,Low,0,0,0,7,0,20
SIG00176664,CUST007361,2023-12,34875.48,68464.27,39473.59,Medium,0,0,0,5,0,50
SIG00176665,CUST007362,2022-01,29238.43,17699.09,44586.94,Medium,0,0,0,3,0,41
SIG00176666,CUST007362,2022-02,30004.48,26152.2,48439.21,Low,0,0,0,13,0,10
SIG00176667,CUST007362,2022-03,18079.06,11075.5,55442.78,Low,0,0,0,3,0,17
SIG00176668,CUST007362,2022-04,24261.63,17550.91,62153.5,Low,0,1,0,8,0,14
SIG00176669,CUST007362,2022-05,32612.78,21944.98,72821.31,Low,0,0,0,2,0,20
SIG00176670,CUST007362,2022-06,27702.18,20969.12,79554.36,Low,0,0,0,12,0,11
SIG00176671,CUST007362,2022-07,31672.86,28334.74,82892.49,Low,0,0,0,2,0,5
SIG00176672,CUST007362,2022-08,28012.38,19404.04,91500.83,Low,0,0,0,2,0,12
SIG00176673,CUST007362,2022-09,29317.63,21761.15,99057.31,Low,0,0,0,7,0,9
SIG00176674,CUST007362,2022-10,27218.96,22444.87,103831.4,Low,0,0,0,6,0,5
SIG00176675,CUST007362,2022-11,33402.92,28496.21,108738.12,Low,0,0,0,5,0,5
SIG00176676,CUST007362,2022-12,37546.9,25141.78,121143.23,Low,0,0,0,14,0,13
SIG00176677,CUST007362,2023-01,18669.1,23682.35,116129.98,Low,0,0,0,5,1,4
SIG00176678,CUST007362,2023-02,22595.59,27042.72,111682.84,Low,0,0,0,1,0,4
SIG00176679,CUST007362,2023-03,25924.63,27476.09,110131.37,Low,0,0,0,7,0,1
SIG00176680,CUST007362,2023-04,30122.5,34994.48,105259.39,Low,0,0,0,3,0,5
SIG00176681,CUST007362,2023-05,25694.09,45766.21,85187.27,Low,0,0,0,7,1,22
SIG00176682,CUST007362,2023-06,23412.79,39980.25,68619.81,Low,0,0,0,4,0,23
SIG00176683,CUST007362,2023-07,29418.42,45895.39,52142.85,Low,0,0,0,6,0,28
SIG00176684,CUST007362,2023-08,24769.51,51214.85,25697.51,Medium,0,0,0,3,0,50
SIG00176685,CUST007362,2023-09,25384.14,38859.62,12222.03,Medium,0,0,0,3,0,50
SIG00176686,CUST007362,2023-10,24948.31,41749.35,-4579.01,High,0,0,0,7,0,50
SIG00176687,CUST007362,2023-11,31050.25,64626.55,-38155.31,High,0,1,0,1,1,50
SIG00176688,CUST007362,2023-12,17540.1,49112.9,-69728.11,High,0,0,0,2,0,50
SIG00176689,CUST007363,2022-01,31198.56,23446.89,61548.99,Low,0,0,0,4,0,17
SIG00176690,CUST007363,2022-02,25937.85,18173.3,69313.55,Low,0,0,0,7,0,15
SIG00176691,CUST007363,2022-03,25315.94,19091.69,75537.79,Low,0,0,0,5,0,10
SIG00176692,CUST007363,2022-04,26577.95,21769.97,80345.78,Low,0,0,0,4,0,7
SIG00176693,CUST007363,2022-05,23146.65,19992.9,83499.53,Low,0,0,0,6,0,4
SIG00176694,CUST007363,2022-06,29845.73,20976.44,92368.82,Low,0,0,0,9,0,12
SIG00176695,CUST007363,2022-07,30902.57,25905.67,97365.72,Low,0,0,0,5,0,6
SIG00176696,CUST007363,2022-08,27528.03,21146.84,103746.91,Low,0,0,0,6,0,7
SIG00176697,CUST007363,2022-09,25336.4,20259.22,108824.09,Low,0,0,0,3,0,5
SIG00176698,CUST007363,2022-10,25001.81,18394.66,115431.24,Low,0,0,0,7,0,7
SIG00176699,CUST007363,2022-11,24636.57,19894.79,120173.03,Low,0,0,0,10,0,4
SIG00176700,CUST007363,2022-12,27252.77,17924.65,129501.15,Low,0,0,0,5,0,9
SIG00176701,CUST007363,2023-01,27498.16,17479.04,139520.26,Low,0,0,0,6,0,9
SIG00176702,CUST007363,2023-02,25013.97,19647.98,144886.25,Low,0,0,0,11,0,4
SIG00176703,CUST007363,2023-03,30458.43,25033.97,150310.71,Low,0,0,0,3,0,4
SIG00176704,CUST007363,2023-04,23192.38,16992.73,156510.36,Low,0,0,0,7,0,4
SIG00176705,CUST007363,2023-05,26893.7,24175.85,159228.21,Low,0,0,0,1,0,2
SIG00176706,CUST007363,2023-06,28326.11,23880.15,163674.17,Low,0,0,0,4,0,3
SIG00176707,CUST007363,2023-07,33359.85,21176.39,175857.64,Low,0,0,0,6,0,8
SIG00176708,CUST007363,2023-08,30478.56,23212.8,183123.4,Low,0,0,0,5,0,4
SIG00176709,CUST007363,2023-09,25641.35,16244.81,192519.94,Low,0,0,0,4,0,6
SIG00176710,CUST007363,2023-10,29423.03,16179.86,205763.12,Low,0,0,0,4,1,8
SIG00176711,CUST007363,2023-11,29628.77,108007.97,127383.91,Medium,0,1,0,6,1,45
SIG00176712,CUST007363,2023-12,19972.19,93860.39,53495.71,Medium,0,0,0,5,0,50
SIG00176713,CUST007364,2022-01,0.0,0.0,1019.77,Low,0,0,0,3,0,0
SIG00176714,CUST007364,2022-02,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176715,CUST007364,2022-03,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176716,CUST007364,2022-04,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176717,CUST007364,2022-05,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176718,CUST007364,2022-06,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176719,CUST007364,2022-07,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176720,CUST007364,2022-08,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176721,CUST007364,2022-09,0.0,0.0,1019.77,Low,0,0,0,1,0,0
SIG00176722,CUST007364,2022-10,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176723,CUST007364,2022-11,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176724,CUST007364,2022-12,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176725,CUST007364,2023-01,0.0,0.0,1019.77,Low,0,0,0,1,0,0
SIG00176726,CUST007364,2023-02,0.0,0.0,1019.77,Low,0,0,0,1,0,0
SIG00176727,CUST007364,2023-03,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176728,CUST007364,2023-04,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176729,CUST007364,2023-05,0.0,0.0,1019.77,Low,0,0,0,1,0,0
SIG00176730,CUST007364,2023-06,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176731,CUST007364,2023-07,0.0,0.0,1019.77,Low,0,0,0,3,0,0
SIG00176732,CUST007364,2023-08,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176733,CUST007364,2023-09,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176734,CUST007364,2023-10,0.0,0.0,1019.77,Low,0,0,0,2,0,0
SIG00176735,CUST007364,2023-11,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176736,CUST007364,2023-12,0.0,0.0,1019.77,Low,0,0,0,0,0,0
SIG00176737,CUST007365,2022-01,10808.15,8490.42,13681.36,Low,0,0,0,2,0,30
SIG00176738,CUST007365,2022-02,14211.06,12696.19,15196.23,Low,0,0,0,4,0,16
SIG00176739,CUST007365,2022-03,12689.77,7777.57,20108.44,Medium,0,0,0,1,0,48
SIG00176740,CUST007365,2022-04,13166.37,8244.71,25030.1,Low,0,0,0,2,0,36
SIG00176741,CUST007365,2022-05,12888.92,8917.01,29002.01,Low,0,0,0,3,0,23
SIG00176742,CUST007365,2022-06,9418.75,6608.13,31812.63,Low,0,0,0,1,0,14
SIG00176743,CUST007365,2022-07,11728.89,8615.95,34925.58,Low,0,0,0,1,0,14
SIG00176744,CUST007365,2022-08,15542.38,10918.29,39549.67,Low,0,0,0,3,0,19
SIG00176745,CUST007365,2022-09,14525.08,10720.11,43354.64,Low,0,0,0,5,0,14
SIG00176746,CUST007365,2022-10,13174.13,8949.23,47579.53,Low,0,0,0,0,0,14
SIG00176747,CUST007365,2022-11,8008.04,6951.7,48635.87,Low,0,0,0,1,0,3
SIG00176748,CUST007365,2022-12,12344.26,8904.91,52075.23,Low,0,0,0,1,0,10
SIG00176749,CUST007365,2023-01,10723.38,7108.42,55690.18,Low,0,0,0,3,0,10
SIG00176750,CUST007365,2023-02,12776.99,8246.63,60220.55,Low,0,0,0,3,0,12
SIG00176751,CUST007365,2023-03,10925.77,9298.88,61847.44,Low,0,0,0,0,0,4
SIG00176752,CUST007365,2023-04,13845.02,10221.43,65471.02,Low,0,0,0,0,0,8
SIG00176753,CUST007365,2023-05,10299.64,8165.81,67604.85,Low,0,0,0,3,0,4
SIG00176754,CUST007365,2023-06,12882.56,8729.21,71758.21,Low,0,0,0,0,0,9
SIG00176755,CUST007365,2023-07,12826.93,9177.45,75407.69,Low,0,0,0,2,0,7
SIG00176756,CUST007365,2023-08,11538.3,18456.86,68489.13,Low,0,1,0,4,1,13
SIG00176757,CUST007365,2023-09,12456.83,23658.34,57287.61,Low,0,0,0,1,0,24
SIG00176758,CUST007365,2023-10,15613.16,20786.19,52114.57,Low,0,0,0,2,0,13
SIG00176759,CUST007365,2023-11,12590.83,20094.6,44610.8,Low,0,0,0,2,0,21
SIG00176760,CUST007365,2023-12,12149.91,22861.41,33899.3,Low,0,0,0,6,0,36
SIG00176761,CUST007366,2022-01,21528.24,13714.92,56114.52,Low,0,0,0,11,0,24
SIG00176762,CUST007366,2022-02,26969.51,16384.64,66699.39,Low,0,0,0,5,0,28
SIG00176763,CUST007366,2022-03,29832.87,26373.74,70158.52,Low,0,1,0,6,0,7
SIG00176764,CUST007366,2022-04,26614.53,17060.92,79712.13,Low,0,0,0,6,0,20
SIG00176765,CUST007366,2022-05,29121.86,17869.98,90964.01,Low,0,0,0,5,0,21
SIG00176766,CUST007366,2022-06,28971.6,22146.47,97789.14,Low,0,0,0,9,0,11
SIG00176767,CUST007366,2022-07,30788.3,27691.18,100886.26,Low,0,0,0,5,0,4
SIG00176768,CUST007366,2022-08,31726.44,22621.87,109990.83,Low,0,0,0,1,0,13
SIG00176769,CUST007366,2022-09,24016.9,17364.25,116643.48,Low,0,0,0,5,0,9
SIG00176770,CUST007366,2022-10,33864.2,21634.84,128872.85,Low,0,0,0,7,0,15
SIG00176771,CUST007366,2022-11,29193.01,19583.46,138482.4,Low,0,0,0,6,0,11
SIG00176772,CUST007366,2022-12,26678.37,16471.98,148688.79,Low,0,0,0,1,0,11
SIG00176773,CUST007366,2023-01,34685.35,27496.05,155878.08,Low,0,1,0,7,0,7
SIG00176774,CUST007366,2023-02,28263.18,22223.37,161917.9,Low,0,0,0,7,0,5
SIG00176775,CUST007366,2023-03,29698.43,23702.1,167914.22,Low,0,0,0,9,0,5
SIG00176776,CUST007366,2023-04,31014.67,26623.63,172305.25,Low,0,0,0,5,0,3
SIG00176777,CUST007366,2023-05,25328.22,21110.48,176523.0,Low,0,0,0,6,0,3
SIG00176778,CUST007366,2023-06,32101.45,23231.17,185393.27,Low,0,0,0,8,0,7
SIG00176779,CUST007366,2023-07,33950.1,25462.91,193880.46,Low,0,0,0,6,0,6
SIG00176780,CUST007366,2023-08,21976.92,17458.79,198398.6,Low,0,0,0,1,0,3
SIG00176781,CUST007366,2023-09,18218.05,14743.14,201873.5,Low,0,0,0,5,0,2
SIG00176782,CUST007366,2023-10,36614.77,26170.78,212317.5,Low,0,1,0,13,0,7
SIG00176783,CUST007366,2023-11,33345.8,26293.04,219370.26,Low,0,0,0,12,0,4
SIG00176784,CUST007366,2023-12,29995.61,19341.58,230024.29,Low,0,0,0,8,0,7
SIG00176785,CUST007367,2022-01,29115.33,18999.34,37008.1,Medium,0,0,0,8,0,30
SIG00176786,CUST007367,2022-02,24095.46,16954.97,44148.6,Low,0,0,0,3,0,15
SIG00176787,CUST007367,2022-03,28429.55,18539.56,54038.58,Low,0,0,0,7,0,17
SIG00176788,CUST007367,2022-04,16966.16,10793.46,60211.28,Low,0,0,0,3,0,9
SIG00176789,CUST007367,2022-05,26652.86,22145.04,64719.09,Low,0,1,0,6,0,5
SIG00176790,CUST007367,2022-06,18994.36,11749.95,71963.49,Low,0,0,0,1,0,8
SIG00176791,CUST007367,2022-07,25986.41,16658.41,81291.49,Low,0,0,0,4,0,10
SIG00176792,CUST007367,2022-08,25761.0,17430.49,89622.0,Low,0,0,0,5,0,8
SIG00176793,CUST007367,2022-09,24623.6,16643.19,97602.41,Low,0,0,0,4,0,7
SIG00176794,CUST007367,2022-10,28372.94,24623.35,101352.0,Low,0,0,0,4,0,3
SIG00176795,CUST007367,2022-11,14999.47,10311.19,106040.28,Low,0,0,0,0,0,3
SIG00176796,CUST007367,2022-12,21307.52,16801.73,110546.06,Low,0,1,0,3,0,3
SIG00176797,CUST007367,2023-01,21378.75,15036.85,116887.97,Low,0,0,0,6,0,4
SIG00176798,CUST007367,2023-02,24872.57,18033.58,123726.96,Low,0,0,0,6,0,4
SIG00176799,CUST007367,2023-03,22452.47,16696.22,129483.21,Low,0,0,0,7,0,3
SIG00176800,CUST007367,2023-04,20936.87,14528.44,135891.63,Low,0,0,0,6,0,3
SIG00176801,CUST007367,2023-05,29317.18,24744.53,140464.28,Low,0,1,0,5,0,2
SIG00176802,CUST007367,2023-06,22910.16,18172.51,145201.93,Low,0,0,0,4,0,2
SIG00176803,CUST007367,2023-07,18492.14,11428.78,152265.3,Low,0,0,0,0,0,3
SIG00176804,CUST007367,2023-08,21580.13,14106.93,159738.5,Low,0,0,0,4,0,3
SIG00176805,CUST007367,2023-09,22059.68,17841.58,163956.6,Low,0,0,0,3,0,2
SIG00176806,CUST007367,2023-10,28318.6,16213.63,176061.57,Low,0,0,0,7,1,5
SIG00176807,CUST007367,2023-11,15421.16,9933.21,181549.52,Low,0,0,0,1,0,2
SIG00176808,CUST007367,2023-12,17941.33,29753.5,169737.35,Low,0,1,0,4,1,5
SIG00176809,CUST007368,2022-01,28417.17,18880.77,35092.49,Medium,0,0,0,6,0,29
SIG00176810,CUST007368,2022-02,33768.53,21061.42,47799.6,Medium,0,0,0,8,0,28
SIG00176811,CUST007368,2022-03,27741.85,18068.74,57472.71,Low,0,0,0,4,0,16
SIG00176812,CUST007368,2022-04,28456.87,22982.71,62946.87,Low,0,0,0,6,0,7
SIG00176813,CUST007368,2022-05,21932.79,19459.65,65420.01,Low,0,0,0,7,0,3
SIG00176814,CUST007368,2022-06,30112.34,24101.66,71430.69,Low,0,0,0,7,0,7
SIG00176815,CUST007368,2022-07,30191.83,24247.56,77374.97,Low,0,0,0,11,0,6
SIG00176816,CUST007368,2022-08,20815.97,16748.31,81442.63,Low,0,0,0,5,0,4
SIG00176817,CUST007368,2022-09,25044.47,18020.34,88466.76,Low,0,0,0,3,0,6
SIG00176818,CUST007368,2022-10,33214.27,20830.31,100850.72,Low,0,0,0,5,0,11
SIG00176819,CUST007368,2022-11,31504.18,20182.25,112172.66,Low,0,0,0,6,0,8
SIG00176820,CUST007368,2022-12,19588.37,14192.62,117568.41,Low,0,0,0,2,0,3
SIG00176821,CUST007368,2023-01,33036.93,28512.12,122093.22,Low,0,1,0,10,0,3
SIG00176822,CUST007368,2023-02,31420.21,18892.58,134620.84,Low,0,0,0,4,0,8
SIG00176823,CUST007368,2023-03,22140.38,14976.96,141784.26,Low,0,0,0,2,0,4
SIG00176824,CUST007368,2023-04,24815.85,14892.81,151707.29,Low,0,0,0,1,0,5
SIG00176825,CUST007368,2023-05,8708.53,6238.3,154177.53,Low,1,0,0,2,0,21
SIG00176826,CUST007368,2023-06,19745.18,14870.25,159052.45,Low,1,1,0,6,1,22
SIG00176827,CUST007368,2023-07,20553.05,18006.43,161599.07,Low,0,0,0,11,0,1
SIG00176828,CUST007368,2023-08,23226.38,21483.49,163341.96,Low,0,0,0,4,0,0
SIG00176829,CUST007368,2023-09,37559.48,24393.21,176508.24,Low,0,0,0,3,0,6
SIG00176830,CUST007368,2023-10,26933.67,15003.24,188438.67,Low,0,0,0,6,0,5
SIG00176831,CUST007368,2023-11,19483.91,14826.1,193096.47,Low,0,0,1,4,0,11
SIG00176832,CUST007368,2023-12,32472.51,26966.52,198602.46,Low,0,1,1,4,0,12
SIG00176833,CUST007369,2022-01,78111.76,52130.18,146403.78,Low,0,0,0,21,0,17
SIG00176834,CUST007369,2022-02,73602.83,46614.21,173392.4,Low,0,0,0,14,0,14
SIG00176835,CUST007369,2022-03,75567.63,46451.59,202508.44,Low,0,0,0,18,0,13
SIG00176836,CUST007369,2022-04,72396.46,32058.82,242846.08,Low,0,0,0,13,0,15
SIG00176837,CUST007369,2022-05,79302.74,46193.3,275955.52,Low,0,0,0,12,0,10
SIG00176838,CUST007369,2022-06,74913.56,37816.61,313052.48,Low,0,0,0,14,0,10
SIG00176839,CUST007369,2022-07,77325.28,43634.39,346743.37,Low,0,0,0,14,0,8
SIG00176840,CUST007369,2022-08,71801.13,46187.3,372357.2,Low,0,0,0,23,0,5
SIG00176841,CUST007369,2022-09,75883.68,45075.22,403165.66,Low,0,0,0,21,0,6
SIG00176842,CUST007369,2022-10,68121.49,38890.15,432396.99,Low,0,0,0,17,0,5
SIG00176843,CUST007369,2022-11,74879.1,47853.22,459422.87,Low,0,0,0,17,0,5
SIG00176844,CUST007369,2022-12,70405.27,41010.76,488817.38,Low,0,0,0,13,0,5
SIG00176845,CUST007369,2023-01,73621.46,41027.45,521411.4,Low,0,0,0,11,0,5
SIG00176846,CUST007369,2023-02,71457.1,32953.43,559915.07,Low,0,0,0,18,0,5
SIG00176847,CUST007369,2023-03,73166.64,49902.2,583179.51,Low,0,1,0,16,0,3
SIG00176848,CUST007369,2023-04,73640.75,34863.41,621956.85,Low,0,0,0,9,0,5
SIG00176849,CUST007369,2023-05,69601.1,35308.88,656249.07,Low,0,0,0,15,0,4
SIG00176850,CUST007369,2023-06,71222.09,30156.78,697314.37,Low,0,0,0,14,0,5
SIG00176851,CUST007369,2023-07,72281.09,47821.18,721774.29,Low,0,1,0,13,0,2
SIG00176852,CUST007369,2023-08,73926.52,33947.8,761753.0,Low,0,0,0,18,0,4
SIG00176853,CUST007369,2023-09,70802.08,29724.41,802830.67,Low,0,0,0,12,0,4
SIG00176854,CUST007369,2023-10,71643.53,43455.17,831019.03,Low,0,0,0,14,0,2
SIG00176855,CUST007369,2023-11,78569.23,51308.83,858279.43,Low,0,0,0,14,0,2
SIG00176856,CUST007369,2023-12,75982.56,44363.4,889898.59,Low,0,0,0,22,0,2
SIG00176857,CUST007370,2022-01,42833.07,27699.27,78048.02,Low,0,0,0,11,0,19
SIG00176858,CUST007370,2022-02,44903.04,26966.25,95984.81,Low,0,0,0,9,0,18
SIG00176859,CUST007370,2022-03,41949.88,31947.83,105986.86,Low,0,0,0,13,0,8
SIG00176860,CUST007370,2022-04,41567.33,27123.36,120430.83,Low,0,0,0,10,0,10
SIG00176861,CUST007370,2022-05,40077.49,31126.38,129381.94,Low,0,0,0,10,0,5
SIG00176862,CUST007370,2022-06,47017.69,32865.37,143534.26,Low,0,0,0,11,0,8
SIG00176863,CUST007370,2022-07,46538.63,24333.6,165739.29,Low,0,0,0,13,0,12
SIG00176864,CUST007370,2022-08,46188.37,32079.84,179847.83,Low,0,0,0,9,0,6
SIG00176865,CUST007370,2022-09,38293.97,21531.62,196610.18,Low,0,0,0,5,0,7
SIG00176866,CUST007370,2022-10,46608.1,33958.55,209259.73,Low,0,1,0,6,0,5
SIG00176867,CUST007370,2022-11,33049.25,25825.35,216483.62,Low,0,0,0,2,0,2
SIG00176868,CUST007370,2022-12,36787.8,24045.68,229225.74,Low,0,0,0,6,0,4
SIG00176869,CUST007370,2023-01,44978.78,26539.08,247665.44,Low,0,0,0,9,0,6
SIG00176870,CUST007370,2023-02,38351.69,28368.91,257648.22,Low,0,0,0,5,0,3
SIG00176871,CUST007370,2023-03,42632.82,22860.27,277420.77,Low,0,0,0,10,0,6
SIG00176872,CUST007370,2023-04,44730.67,25874.71,296276.74,Low,0,0,0,5,0,5
SIG00176873,CUST007370,2023-05,44069.12,25081.03,315264.83,Low,0,0,0,11,0,5
SIG00176874,CUST007370,2023-06,44088.03,32179.23,327173.62,Low,0,0,0,16,0,3
SIG00176875,CUST007370,2023-07,46369.95,34612.29,338931.28,Low,0,0,0,9,0,2
SIG00176876,CUST007370,2023-08,44856.05,34667.04,349120.29,Low,0,0,0,8,0,2
SIG00176877,CUST007370,2023-09,41206.28,25702.0,364624.57,Low,0,0,0,6,0,3
SIG00176878,CUST007370,2023-10,36022.39,22785.97,377860.98,Low,0,0,0,8,0,2
SIG00176879,CUST007370,2023-11,41541.58,23843.26,395559.3,Low,0,0,0,12,0,3
SIG00176880,CUST007370,2023-12,40731.21,30417.15,405873.36,Low,0,0,0,3,0,2
SIG00176881,CUST007371,2022-01,99508.19,71938.53,120866.1,Low,0,0,0,17,0,23
SIG00176882,CUST007371,2022-02,92243.71,72024.57,141085.24,Low,0,0,0,17,0,13
SIG00176883,CUST007371,2022-03,91736.17,58311.14,174510.28,Low,0,0,0,20,0,18
SIG00176884,CUST007371,2022-04,84131.29,78114.1,180527.47,Low,0,0,0,10,1,2
SIG00176885,CUST007371,2022-05,92569.87,59810.49,213286.85,Low,0,0,0,21,0,14
SIG00176886,CUST007371,2022-06,79866.44,98099.87,195053.42,Low,0,1,0,13,1,6
SIG00176887,CUST007371,2022-07,94769.06,110846.15,178976.33,Low,0,0,0,16,0,6
SIG00176888,CUST007371,2022-08,92373.16,105308.67,166040.82,Low,0,0,0,15,0,5
SIG00176889,CUST007371,2022-09,89271.13,104424.95,150887.0,Low,0,0,0,16,0,7
SIG00176890,CUST007371,2022-10,84314.97,74421.85,160780.12,Low,0,0,0,22,0,5
SIG00176891,CUST007371,2022-11,97239.97,115648.22,142371.87,Low,0,1,0,21,0,9
SIG00176892,CUST007371,2022-12,111539.29,125090.31,128820.85,Low,0,0,0,22,0,7
SIG00176893,CUST007371,2023-01,86623.81,72857.6,142587.06,Low,0,0,0,21,0,8
SIG00176894,CUST007371,2023-02,78892.18,81496.76,139982.48,Low,0,0,0,20,0,1
SIG00176895,CUST007371,2023-03,93944.71,110056.97,123870.21,Low,0,0,0,22,0,9
SIG00176896,CUST007371,2023-04,102667.23,63440.0,163097.44,Medium,0,0,0,23,0,25
SIG00176897,CUST007371,2023-05,83787.87,103915.4,142969.91,Low,0,1,0,12,0,9
SIG00176898,CUST007371,2023-06,81948.67,90118.71,134799.88,Low,0,0,0,14,0,4
SIG00176899,CUST007371,2023-07,110252.76,85366.73,159685.91,Low,0,0,0,22,0,14
SIG00176900,CUST007371,2023-08,94005.88,101219.75,152472.03,Low,0,0,0,31,1,3
SIG00176901,CUST007371,2023-09,87354.47,62392.08,177434.42,Low,0,0,0,18,0,13
SIG00176902,CUST007371,2023-10,81977.62,79413.12,179998.92,Low,0,0,0,22,0,1
SIG00176903,CUST007371,2023-11,91749.13,63558.9,208189.15,Low,0,0,0,16,0,12
SIG00176904,CUST007371,2023-12,83297.55,154973.96,136512.75,Medium,0,1,0,12,1,27
SIG00176905,CUST007372,2022-01,25314.62,15036.05,49706.71,Low,0,0,0,5,0,20
SIG00176906,CUST007372,2022-02,25922.17,19051.98,56576.9,Low,0,0,0,3,0,11
SIG00176907,CUST007372,2022-03,30496.13,20223.11,66849.92,Low,0,0,0,11,0,14
SIG00176908,CUST007372,2022-04,23661.02,12274.01,78236.93,Low,0,0,0,1,0,13
SIG00176909,CUST007372,2022-05,26951.37,15982.24,89206.06,Low,0,0,0,8,0,11
SIG00176910,CUST007372,2022-06,26315.57,13790.01,101731.62,Low,0,0,0,7,0,11
SIG00176911,CUST007372,2022-07,31033.07,23170.48,109594.21,Low,0,1,0,6,0,6
SIG00176912,CUST007372,2022-08,30030.24,21747.69,117876.76,Low,0,0,0,12,0,6
