loan_id,customer_id,product_type,default_flag,days_to_default,default_month,total_amount_paid,total_amount_pending,recovery_amount,closure_date,write_off_flag
LOAN0009468,CUST003666,Personal Loan,0,,,231902.88,0.0,0.0,2024-10-26,0
LOAN0009469,CUST007308,Personal Loan,0,,,76799.2,0.0,0.0,2025-11-24,0
LOAN0009470,CUST004274,Personal Loan,1,210.0,7.0,79269.54,209587.46,47723.19,2024-04-04,1
LOAN0009471,CUST000258,BNPL,0,,,14573.75,0.0,0.0,2023-11-03,0
LOAN0009472,CUST000666,SME Loan,0,,,618775.32,0.0,0.0,2024-11-06,0
LOAN0009473,CUST006493,Personal Loan,1,120.0,4.0,37086.51,268686.49,38768.73,2022-07-17,1
LOAN0009474,CUST009649,Personal Loan,1,210.0,7.0,118325.88,142809.12,33964.31,2023-11-06,1
LOAN0009475,CUST005525,BNPL,0,,,14677.46,0.0,0.0,2024-07-18,0
LOAN0009476,CUST005073,Personal Loan,0,,,162815.39,0.0,0.0,2024-12-14,0
LOAN0009477,CUST003186,BNPL,0,,,49844.4,0.0,0.0,2023-05-21,0
LOAN0009478,CUST002572,SME Loan,0,,,540250.26,0.0,0.0,2024-06-20,0
LOAN0009479,CUST000219,Personal Loan,0,,,692548.48,0.0,0.0,2026-08-07,0
LOAN0009480,CUST002731,Personal Loan,1,90.0,3.0,5291.34,44376.66,11106.55,2023-12-21,1
LOAN0009481,CUST004490,BNPL,0,,,52569.0,0.0,0.0,2024-03-04,0
LOAN0009482,CUST001984,Personal Loan,1,90.0,3.0,36742.2,438021.8,68908.42,2023-12-21,1
LOAN0009483,CUST000881,Personal Loan,0,,,573214.46,0.0,0.0,2025-11-30,0
LOAN0009484,CUST007191,Personal Loan,1,240.0,8.0,186875.43,299459.57,116179.79,2023-06-18,1
LOAN0009485,CUST008957,BNPL,0,,,56564.0,0.0,0.0,2024-01-17,0
LOAN0009486,CUST009370,SME Loan,0,,,654793.44,0.0,0.0,2025-08-02,0
LOAN0009487,CUST006195,Personal Loan,0,,,493882.18,0.0,0.0,2024-12-15,0
LOAN0009488,CUST000536,SME Loan,0,,,695520.54,0.0,0.0,2024-10-18,0
LOAN0009489,CUST007424,Personal Loan,0,,,645780.0,0.0,0.0,2024-08-03,0
LOAN0009490,CUST001114,Personal Loan,0,,,197162.55,0.0,0.0,2025-01-06,0
LOAN0009491,CUST006704,Personal Loan,1,150.0,5.0,145440.6,327046.4,125405.3,2024-05-25,1
LOAN0009492,CUST007805,BNPL,0,,,32905.92,0.0,0.0,2024-08-15,0
LOAN0009493,CUST007276,Personal Loan,0,,,23867.28,0.0,0.0,2024-05-21,0
LOAN0009494,CUST009521,BNPL,0,,,34378.16,0.0,0.0,2024-04-06,0
LOAN0009495,CUST007399,Personal Loan,0,,,309621.6,0.0,0.0,2026-08-25,0
LOAN0009496,CUST006953,Personal Loan,0,,,230317.5,0.0,0.0,2024-10-18,0
LOAN0009497,CUST002623,BNPL,1,240.0,8.0,48521.55,0.0,0.0,2023-09-16,1
LOAN0009498,CUST009250,Personal Loan,0,,,96789.12,0.0,0.0,2024-04-21,0
LOAN0009499,CUST001805,Personal Loan,0,,,373094.8,0.0,0.0,2024-01-20,0
LOAN0009500,CUST009059,Personal Loan,0,,,194416.93,0.0,0.0,2025-11-01,0
LOAN0009501,CUST003130,Education Loan,0,,,933033.42,0.0,0.0,2026-06-19,0
LOAN0009502,CUST001315,Personal Loan,1,90.0,3.0,68506.36,154872.64,38254.52,2023-05-27,1
LOAN0009503,CUST008279,BNPL,0,,,54793.26,0.0,0.0,2024-09-07,0
LOAN0009504,CUST000026,BNPL,0,,,25146.52,0.0,0.0,2024-02-16,0
LOAN0009505,CUST008334,BNPL,1,60.0,2.0,2595.41,19547.59,2196.95,2024-01-29,1
LOAN0009506,CUST002628,Personal Loan,0,,,136286.08,0.0,0.0,2026-05-23,0
LOAN0009507,CUST008860,Personal Loan,0,,,570597.94,0.0,0.0,2025-07-18,0
LOAN0009508,CUST006936,BNPL,0,,,16093.08,0.0,0.0,2022-10-22,0
LOAN0009509,CUST006669,Personal Loan,0,,,684189.22,0.0,0.0,2026-02-07,0
LOAN0009510,CUST003653,Personal Loan,0,,,351683.43,0.0,0.0,2024-04-12,0
LOAN0009511,CUST000602,Personal Loan,0,,,277419.34,0.0,0.0,2025-10-26,0
LOAN0009512,CUST008314,Personal Loan,0,,,489545.91,0.0,0.0,2023-12-30,0
LOAN0009513,CUST001720,Personal Loan,0,,,515072.0,0.0,0.0,2024-03-15,0
LOAN0009514,CUST003727,Personal Loan,0,,,177217.95,0.0,0.0,2026-09-20,0
LOAN0009515,CUST006016,Personal Loan,0,,,83212.29,0.0,0.0,2024-04-01,0
LOAN0009516,CUST004829,BNPL,0,,,54575.25,0.0,0.0,2023-05-10,0
LOAN0009517,CUST001990,Personal Loan,0,,,334652.5,0.0,0.0,2026-09-30,0
LOAN0009518,CUST001421,Personal Loan,0,,,506961.5,0.0,0.0,2024-07-29,0
LOAN0009519,CUST001246,SME Loan,0,,,189146.64,0.0,0.0,2024-07-06,0
LOAN0009520,CUST008642,Personal Loan,1,60.0,2.0,13777.49,162735.51,18842.18,2023-06-18,1
LOAN0009521,CUST000323,Personal Loan,0,,,444054.24,0.0,0.0,2025-12-19,0
LOAN0009522,CUST009773,Personal Loan,0,,,95114.47,0.0,0.0,2023-12-15,0
LOAN0009523,CUST001989,BNPL,0,,,43251.08,0.0,0.0,2023-10-02,0
LOAN0009524,CUST001116,Personal Loan,0,,,687634.95,0.0,0.0,2026-03-06,0
LOAN0009525,CUST005781,BNPL,0,,,16770.04,0.0,0.0,2023-08-20,0
LOAN0009526,CUST000806,SME Loan,0,,,88527.5,0.0,0.0,2025-11-30,0
LOAN0009527,CUST006037,Personal Loan,1,150.0,5.0,61175.68,192283.32,38812.99,2023-09-20,1
LOAN0009528,CUST008521,Personal Loan,0,,,470707.65,0.0,0.0,2026-04-22,0
LOAN0009529,CUST000485,Personal Loan,0,,,225142.08,0.0,0.0,2024-07-28,0
LOAN0009530,CUST008013,BNPL,0,,,26880.64,0.0,0.0,2024-02-04,0
LOAN0009531,CUST003948,BNPL,0,,,15825.63,0.0,0.0,2022-06-12,0
LOAN0009532,CUST001605,Personal Loan,0,,,589517.46,0.0,0.0,2025-04-14,0
LOAN0009533,CUST001771,BNPL,1,240.0,8.0,34597.15,0.0,0.0,2024-06-09,1
LOAN0009534,CUST009192,Personal Loan,0,,,312909.39,0.0,0.0,2024-09-15,0
LOAN0009535,CUST001119,Personal Loan,0,,,475445.04,0.0,0.0,2023-08-04,0
LOAN0009536,CUST008679,Personal Loan,1,120.0,4.0,61553.49,320322.51,98890.1,2024-04-22,1
LOAN0009537,CUST005449,BNPL,0,,,30968.76,0.0,0.0,2023-03-23,0
LOAN0009538,CUST000397,Education Loan,0,,,919985.47,0.0,0.0,2026-08-30,0
LOAN0009539,CUST004645,BNPL,1,120.0,4.0,49059.42,0.0,0.0,2023-12-09,1
LOAN0009540,CUST008190,Personal Loan,0,,,276980.76,0.0,0.0,2026-04-26,0
LOAN0009541,CUST007280,SME Loan,0,,,582586.25,0.0,0.0,2025-03-01,0
LOAN0009542,CUST004897,Personal Loan,0,,,619598.1,0.0,0.0,2025-09-17,0
LOAN0009543,CUST008610,Personal Loan,0,,,493840.2,0.0,0.0,2026-10-21,0
LOAN0009544,CUST001217,Personal Loan,0,,,661396.32,0.0,0.0,2026-02-09,0
LOAN0009545,CUST009107,Personal Loan,0,,,181868.4,0.0,0.0,2025-11-02,0
LOAN0009546,CUST008476,SME Loan,0,,,370410.88,0.0,0.0,2025-03-08,0
LOAN0009547,CUST007099,Personal Loan,0,,,217875.32,0.0,0.0,2024-10-24,0
LOAN0009548,CUST008194,Personal Loan,0,,,343640.22,0.0,0.0,2024-12-22,0
LOAN0009549,CUST005444,SME Loan,0,,,650825.25,0.0,0.0,2025-11-30,0
LOAN0009550,CUST006764,BNPL,0,,,10798.8,0.0,0.0,2024-07-22,0
LOAN0009551,CUST005612,SME Loan,0,,,542870.02,0.0,0.0,2024-10-04,0
LOAN0009552,CUST003557,Personal Loan,0,,,165113.26,0.0,0.0,2026-02-12,0
LOAN0009553,CUST005697,Personal Loan,1,210.0,7.0,90956.16,179321.84,43058.78,2024-07-16,1
LOAN0009554,CUST002579,Personal Loan,1,180.0,6.0,95523.35,149957.65,37510.47,2024-06-16,1
LOAN0009555,CUST004404,Personal Loan,0,,,54855.09,0.0,0.0,2025-02-14,0
LOAN0009556,CUST002812,Personal Loan,0,,,152356.88,0.0,0.0,2026-01-04,0
LOAN0009557,CUST001243,Personal Loan,0,,,272642.94,0.0,0.0,2025-06-04,0
LOAN0009558,CUST003220,Personal Loan,0,,,507161.11,0.0,0.0,2025-06-01,0
LOAN0009559,CUST008533,Personal Loan,1,150.0,5.0,30322.0,127723.0,32507.19,2023-11-16,1
LOAN0009560,CUST003817,Personal Loan,1,210.0,7.0,90531.78,162998.22,38909.29,2022-11-02,1
LOAN0009561,CUST007493,Personal Loan,0,,,15447.6,0.0,0.0,2026-04-29,0
LOAN0009562,CUST001764,SME Loan,0,,,455179.08,0.0,0.0,2025-04-16,0
LOAN0009563,CUST004248,Personal Loan,1,240.0,8.0,97480.74,87666.26,15691.16,2024-08-17,1
LOAN0009564,CUST001162,BNPL,0,,,48459.6,0.0,0.0,2023-06-29,0
LOAN0009565,CUST001400,SME Loan,0,,,471704.22,0.0,0.0,2024-10-06,0
LOAN0009566,CUST006190,BNPL,0,,,8462.8,0.0,0.0,2023-08-07,0
LOAN0009567,CUST006086,Personal Loan,0,,,627249.92,0.0,0.0,2026-05-02,0
LOAN0009568,CUST002138,Personal Loan,0,,,132075.55,0.0,0.0,2024-09-11,0
LOAN0009569,CUST004741,SME Loan,0,,,286808.17,0.0,0.0,2024-11-04,0
LOAN0009570,CUST008645,BNPL,0,,,36950.2,0.0,0.0,2024-05-21,0
LOAN0009571,CUST001752,BNPL,0,,,19042.72,0.0,0.0,2024-05-09,0
LOAN0009572,CUST000201,Personal Loan,0,,,476853.39,0.0,0.0,2024-09-20,0
LOAN0009573,CUST006529,BNPL,0,,,34668.24,0.0,0.0,2024-07-11,0
LOAN0009574,CUST000544,Personal Loan,0,,,101914.75,0.0,0.0,2026-06-17,0
LOAN0009575,CUST009799,Personal Loan,0,,,111542.78,0.0,0.0,2026-09-26,0
LOAN0009576,CUST006108,Personal Loan,0,,,317362.32,0.0,0.0,2025-01-18,0
LOAN0009577,CUST004702,SME Loan,1,150.0,5.0,30914.56,112918.44,35238.72,2024-05-07,1
LOAN0009578,CUST004302,SME Loan,0,,,359866.26,0.0,0.0,2026-03-30,0
LOAN0009579,CUST005742,BNPL,1,60.0,2.0,4265.1,29759.9,11672.6,2023-05-13,1
LOAN0009580,CUST000915,Personal Loan,1,60.0,2.0,34299.14,396022.86,72768.24,2024-02-11,1
LOAN0009581,CUST009304,Personal Loan,0,,,162193.95,0.0,0.0,2024-11-26,0
LOAN0009582,CUST006271,Personal Loan,1,180.0,6.0,6536.8,11808.2,4718.86,2024-04-23,1
LOAN0009583,CUST001849,Education Loan,0,,,969506.58,0.0,0.0,2024-11-26,0
LOAN0009584,CUST005634,Personal Loan,0,,,283184.44,0.0,0.0,2025-07-11,0
LOAN0009585,CUST001346,BNPL,0,,,10279.29,0.0,0.0,2023-11-02,0
LOAN0009586,CUST000184,Education Loan,0,,,498141.0,0.0,0.0,2026-10-01,0
LOAN0009587,CUST006316,SME Loan,0,,,429918.75,0.0,0.0,2025-01-06,0
LOAN0009588,CUST006491,Personal Loan,0,,,193620.53,0.0,0.0,2025-08-15,0
LOAN0009589,CUST005851,Personal Loan,0,,,115351.02,0.0,0.0,2024-10-09,0
LOAN0009590,CUST001843,Personal Loan,1,210.0,7.0,217151.46,280570.54,39722.96,2024-07-15,1
LOAN0009591,CUST006047,BNPL,0,,,48945.54,0.0,0.0,2023-12-11,0
LOAN0009592,CUST000571,Personal Loan,1,180.0,6.0,72406.4,234558.6,47758.91,2024-02-10,1
LOAN0009593,CUST006104,Personal Loan,0,,,227052.06,0.0,0.0,2024-02-23,0
LOAN0009594,CUST005546,SME Loan,0,,,371900.68,0.0,0.0,2025-06-03,0
LOAN0009595,CUST006563,Personal Loan,0,,,619243.68,0.0,0.0,2025-08-11,0
LOAN0009596,CUST008966,SME Loan,0,,,446804.55,0.0,0.0,2026-07-22,0
LOAN0009597,CUST008519,BNPL,1,240.0,8.0,46677.44,0.0,0.0,2023-12-03,1
LOAN0009598,CUST009806,Personal Loan,0,,,290369.85,0.0,0.0,2023-09-11,0
LOAN0009599,CUST009765,Education Loan,0,,,998726.3,0.0,0.0,2025-08-31,0
LOAN0009600,CUST007731,BNPL,0,,,14764.83,0.0,0.0,2023-09-07,0
LOAN0009601,CUST009566,BNPL,0,,,38938.83,0.0,0.0,2024-04-24,0
LOAN0009602,CUST008685,Personal Loan,0,,,103417.35,0.0,0.0,2024-11-25,0
LOAN0009603,CUST007294,Personal Loan,0,,,423541.35,0.0,0.0,2025-03-13,0
LOAN0009604,CUST000762,Personal Loan,0,,,44314.71,0.0,0.0,2025-04-12,0
LOAN0009605,CUST000496,Personal Loan,0,,,62747.04,0.0,0.0,2023-12-31,0
LOAN0009606,CUST008386,BNPL,0,,,9831.0,0.0,0.0,2024-02-22,0
LOAN0009607,CUST004908,BNPL,0,,,51791.7,0.0,0.0,2024-01-07,0
LOAN0009608,CUST008160,Personal Loan,0,,,299099.5,0.0,0.0,2024-07-15,0
LOAN0009609,CUST003133,SME Loan,0,,,548915.3,0.0,0.0,2024-09-28,0
LOAN0009610,CUST003982,Education Loan,0,,,132721.04,0.0,0.0,2027-04-27,0
LOAN0009611,CUST007023,SME Loan,0,,,318794.84,0.0,0.0,2025-03-22,0
LOAN0009612,CUST009156,Personal Loan,0,,,176760.72,0.0,0.0,2025-05-23,0
LOAN0009613,CUST000885,BNPL,0,,,21339.48,0.0,0.0,2023-02-28,0
LOAN0009614,CUST008627,Personal Loan,0,,,546589.76,0.0,0.0,2025-04-30,0
LOAN0009615,CUST007942,Personal Loan,0,,,538870.31,0.0,0.0,2024-08-01,0
LOAN0009616,CUST003155,SME Loan,0,,,375498.35,0.0,0.0,2026-01-29,0
LOAN0009617,CUST003555,Personal Loan,0,,,108780.24,0.0,0.0,2024-11-13,0
LOAN0009618,CUST000471,Personal Loan,0,,,292730.48,0.0,0.0,2026-02-17,0
LOAN0009619,CUST000164,Personal Loan,0,,,203802.37,0.0,0.0,2026-04-16,0
LOAN0009620,CUST004769,Personal Loan,1,60.0,2.0,16288.28,288765.72,54064.94,2023-04-13,1
LOAN0009621,CUST000966,Personal Loan,1,240.0,8.0,61478.13,66513.87,20713.54,2023-07-15,1
LOAN0009622,CUST001945,Personal Loan,0,,,325353.51,0.0,0.0,2024-07-25,0
LOAN0009623,CUST008479,BNPL,0,,,25521.44,0.0,0.0,2022-07-03,0
LOAN0009624,CUST005722,BNPL,1,60.0,2.0,4484.53,39525.47,15060.6,2023-09-14,1
LOAN0009625,CUST006345,Personal Loan,0,,,547384.7,0.0,0.0,2024-03-22,0
LOAN0009626,CUST001884,Personal Loan,0,,,410726.4,0.0,0.0,2023-11-08,0
LOAN0009627,CUST008300,Education Loan,1,90.0,3.0,27269.7,477556.3,130505.33,2023-12-03,1
LOAN0009628,CUST008692,SME Loan,0,,,491912.0,0.0,0.0,2025-05-12,0
LOAN0009629,CUST005238,Personal Loan,1,180.0,6.0,226293.25,226114.75,28682.97,2024-01-06,1
LOAN0009630,CUST009132,Personal Loan,0,,,505934.64,0.0,0.0,2024-04-21,0
LOAN0009631,CUST008458,BNPL,0,,,39328.05,0.0,0.0,2023-12-03,0
LOAN0009632,CUST007333,Personal Loan,0,,,570330.96,0.0,0.0,2024-03-29,0
LOAN0009633,CUST007359,SME Loan,0,,,202946.94,0.0,0.0,2024-04-27,0
LOAN0009634,CUST001065,Personal Loan,1,90.0,3.0,31116.72,125355.28,49353.84,2023-05-28,1
LOAN0009635,CUST002710,SME Loan,0,,,617991.6,0.0,0.0,2024-09-03,0
LOAN0009636,CUST000676,SME Loan,1,90.0,3.0,50422.54,200400.46,68530.73,2023-04-01,1
LOAN0009637,CUST000092,Personal Loan,0,,,233406.25,0.0,0.0,2023-10-13,0
LOAN0009638,CUST001591,Personal Loan,1,90.0,3.0,102480.56,224625.44,22650.86,2024-02-29,1
LOAN0009639,CUST008816,Personal Loan,0,,,580880.48,0.0,0.0,2025-04-29,0
LOAN0009640,CUST002402,Personal Loan,0,,,291742.75,0.0,0.0,2025-01-28,0
LOAN0009641,CUST009701,BNPL,1,240.0,8.0,41682.27,10863.73,2886.36,2024-04-01,1
LOAN0009642,CUST005987,BNPL,1,60.0,2.0,7977.53,23085.47,5201.03,2023-03-19,1
LOAN0009643,CUST002377,BNPL,0,,,59680.26,0.0,0.0,2023-11-04,0
LOAN0009644,CUST004979,Personal Loan,0,,,231242.9,0.0,0.0,2024-05-19,0
LOAN0009645,CUST002196,Personal Loan,0,,,324565.05,0.0,0.0,2024-12-09,0
LOAN0009646,CUST009835,Personal Loan,0,,,216991.45,0.0,0.0,2023-11-27,0
LOAN0009647,CUST008485,SME Loan,0,,,409008.78,0.0,0.0,2025-03-22,0
LOAN0009648,CUST000272,Education Loan,0,,,729964.13,0.0,0.0,2027-05-24,0
LOAN0009649,CUST009483,Personal Loan,1,240.0,8.0,55710.55,110493.45,35033.14,2023-11-20,1
LOAN0009650,CUST007225,Education Loan,0,,,624019.5,0.0,0.0,2027-02-07,0
LOAN0009651,CUST000832,Personal Loan,0,,,189709.2,0.0,0.0,2024-10-30,0
LOAN0009652,CUST006713,Personal Loan,0,,,58427.6,0.0,0.0,2024-11-10,0
LOAN0009653,CUST006477,Personal Loan,0,,,171831.8,0.0,0.0,2025-12-26,0
LOAN0009654,CUST002193,Personal Loan,0,,,51690.06,0.0,0.0,2023-07-31,0
LOAN0009655,CUST007594,Education Loan,1,240.0,8.0,225951.67,620946.33,85652.45,2024-03-03,1
LOAN0009656,CUST000878,Personal Loan,0,,,137555.1,0.0,0.0,2023-08-08,0
LOAN0009657,CUST004905,SME Loan,1,150.0,5.0,81307.64,222149.36,42740.09,2024-05-16,1
LOAN0009658,CUST000102,Personal Loan,0,,,665167.65,0.0,0.0,2025-10-05,0
LOAN0009659,CUST009689,Personal Loan,0,,,561997.26,0.0,0.0,2026-02-26,0
LOAN0009660,CUST007529,BNPL,0,,,21350.07,0.0,0.0,2024-02-24,0
LOAN0009661,CUST001597,Personal Loan,0,,,383791.23,0.0,0.0,2025-08-27,0
LOAN0009662,CUST003417,Personal Loan,0,,,35020.48,0.0,0.0,2025-10-25,0
LOAN0009663,CUST001616,Personal Loan,1,60.0,2.0,9394.06,67245.94,12279.83,2023-10-20,1
LOAN0009664,CUST007675,Personal Loan,0,,,297521.7,0.0,0.0,2025-01-03,0
LOAN0009665,CUST000596,Personal Loan,1,210.0,7.0,159899.64,110974.36,20592.28,2024-06-15,1
LOAN0009666,CUST008413,BNPL,0,,,7312.5,0.0,0.0,2024-01-09,0
LOAN0009667,CUST009423,BNPL,1,60.0,2.0,6343.12,12536.88,1722.76,2023-09-18,1
LOAN0009668,CUST006780,Personal Loan,0,,,485322.84,0.0,0.0,2025-05-17,0
LOAN0009669,CUST002134,BNPL,0,,,36908.65,0.0,0.0,2024-05-14,0
LOAN0009670,CUST003600,Personal Loan,0,,,496496.9,0.0,0.0,2024-04-19,0
LOAN0009671,CUST004772,Personal Loan,1,120.0,4.0,8624.1,19635.9,3469.33,2024-03-19,1
LOAN0009672,CUST006058,BNPL,1,240.0,8.0,13342.0,5015.0,655.33,2024-08-22,1
LOAN0009673,CUST006695,Personal Loan,0,,,467459.52,0.0,0.0,2024-07-12,0
LOAN0009674,CUST005549,SME Loan,0,,,649857.39,0.0,0.0,2025-02-28,0
LOAN0009675,CUST003510,BNPL,0,,,32324.64,0.0,0.0,2023-10-05,0
LOAN0009676,CUST008920,Personal Loan,1,90.0,3.0,52058.08,309910.92,43057.76,2023-11-05,1
LOAN0009677,CUST000822,SME Loan,1,60.0,2.0,55978.21,410169.79,44106.57,2024-02-25,1
LOAN0009678,CUST004661,Personal Loan,0,,,365708.24,0.0,0.0,2026-04-23,0
LOAN0009679,CUST007764,SME Loan,0,,,343318.65,0.0,0.0,2025-02-28,0
LOAN0009680,CUST000617,Personal Loan,0,,,483509.34,0.0,0.0,2025-07-25,0
LOAN0009681,CUST007072,Personal Loan,1,210.0,7.0,86592.96,264221.04,29948.43,2023-04-26,1
LOAN0009682,CUST008214,Personal Loan,1,90.0,3.0,35436.42,257854.58,70592.72,2024-03-17,1
LOAN0009683,CUST006617,SME Loan,0,,,395025.1,0.0,0.0,2024-03-05,0
LOAN0009684,CUST000137,Personal Loan,0,,,157904.67,0.0,0.0,2025-07-23,0
LOAN0009685,CUST001811,BNPL,0,,,9129.35,0.0,0.0,2024-05-15,0
LOAN0009686,CUST003421,Personal Loan,0,,,447372.8,0.0,0.0,2025-08-29,0
LOAN0009687,CUST002343,Personal Loan,0,,,624621.0,0.0,0.0,2025-12-10,0
LOAN0009688,CUST009628,BNPL,0,,,48516.6,0.0,0.0,2024-08-09,0
LOAN0009689,CUST006525,Personal Loan,1,60.0,2.0,20986.85,255161.15,102022.48,2023-11-06,1
LOAN0009690,CUST002972,Personal Loan,0,,,210150.72,0.0,0.0,2026-08-10,0
LOAN0009691,CUST009300,SME Loan,0,,,794989.35,0.0,0.0,2025-04-21,0
LOAN0009692,CUST007422,SME Loan,0,,,541166.43,0.0,0.0,2025-03-26,0
LOAN0009693,CUST002848,Personal Loan,0,,,670898.16,0.0,0.0,2026-11-10,0
LOAN0009694,CUST003794,SME Loan,0,,,479891.34,0.0,0.0,2024-01-09,0
LOAN0009695,CUST001997,Personal Loan,0,,,227950.45,0.0,0.0,2024-10-13,0
LOAN0009696,CUST009711,Personal Loan,0,,,311084.55,0.0,0.0,2025-10-23,0
LOAN0009697,CUST005180,SME Loan,0,,,139776.67,0.0,0.0,2023-08-07,0
LOAN0009698,CUST008970,BNPL,0,,,45760.24,0.0,0.0,2024-03-25,0
LOAN0009699,CUST003461,SME Loan,0,,,267590.76,0.0,0.0,2025-09-19,0
LOAN0009700,CUST008620,Personal Loan,0,,,325604.95,0.0,0.0,2024-09-27,0
LOAN0009701,CUST000547,BNPL,1,90.0,3.0,5739.74,13822.26,2285.23,2023-06-12,1
LOAN0009702,CUST009819,BNPL,1,240.0,8.0,47160.89,6723.11,1917.1,2023-10-28,1
LOAN0009703,CUST009128,Personal Loan,0,,,302291.76,0.0,0.0,2025-08-06,0
LOAN0009704,CUST003633,BNPL,0,,,5567.22,0.0,0.0,2024-02-23,0
LOAN0009705,CUST007756,Personal Loan,0,,,118500.14,0.0,0.0,2025-08-08,0
LOAN0009706,CUST007536,Personal Loan,0,,,465156.93,0.0,0.0,2025-06-11,0
LOAN0009707,CUST009022,Education Loan,0,,,673894.76,0.0,0.0,2025-03-09,0
LOAN0009708,CUST003075,BNPL,0,,,23324.0,0.0,0.0,2024-04-29,0
LOAN0009709,CUST004655,Personal Loan,1,210.0,7.0,75709.56,216969.44,63259.14,2024-02-28,1
LOAN0009710,CUST008661,SME Loan,0,,,352426.2,0.0,0.0,2024-07-24,0
LOAN0009711,CUST007795,Personal Loan,0,,,384986.46,0.0,0.0,2024-04-29,0
LOAN0009712,CUST003939,BNPL,1,150.0,5.0,28930.76,0.0,0.0,2023-12-26,1
LOAN0009713,CUST008468,BNPL,0,,,58350.32,0.0,0.0,2024-06-12,0
LOAN0009714,CUST000477,SME Loan,1,240.0,8.0,171250.1,80345.9,9402.16,2023-06-27,1
LOAN0009715,CUST007833,Personal Loan,0,,,536921.55,0.0,0.0,2025-12-18,0
LOAN0009716,CUST002072,Personal Loan,0,,,220104.92,0.0,0.0,2026-02-24,0
LOAN0009717,CUST002865,SME Loan,1,150.0,5.0,77317.96,138504.04,20784.7,2023-11-21,1
LOAN0009718,CUST004943,Education Loan,0,,,310923.88,0.0,0.0,2026-10-19,0
LOAN0009719,CUST004495,BNPL,0,,,6335.1,0.0,0.0,2024-05-13,0
LOAN0009720,CUST005214,Personal Loan,0,,,382462.92,0.0,0.0,2024-02-05,0
LOAN0009721,CUST005455,SME Loan,0,,,701710.36,0.0,0.0,2026-01-07,0
LOAN0009722,CUST003314,Personal Loan,0,,,341680.02,0.0,0.0,2024-06-05,0
LOAN0009723,CUST001764,BNPL,0,,,36816.3,0.0,0.0,2024-04-18,0
LOAN0009724,CUST007694,BNPL,0,,,17930.05,0.0,0.0,2024-05-29,0
LOAN0009725,CUST004007,Personal Loan,1,210.0,7.0,19554.36,60328.64,6598.27,2023-03-22,1
LOAN0009726,CUST005064,Personal Loan,0,,,49346.82,0.0,0.0,2025-11-01,0
LOAN0009727,CUST006454,SME Loan,0,,,677964.21,0.0,0.0,2024-11-09,0
LOAN0009728,CUST009104,Personal Loan,0,,,334552.02,0.0,0.0,2026-03-27,0
LOAN0009729,CUST007091,Personal Loan,1,60.0,2.0,11309.44,216748.56,81018.45,2023-10-19,1
LOAN0009730,CUST000460,BNPL,1,90.0,3.0,8165.0,28498.0,5808.65,2023-03-22,1
LOAN0009731,CUST008396,BNPL,1,240.0,8.0,58060.71,0.0,0.0,2024-08-24,1
LOAN0009732,CUST009891,SME Loan,0,,,270028.98,0.0,0.0,2024-10-02,0
LOAN0009733,CUST004721,Personal Loan,0,,,332462.52,0.0,0.0,2023-11-29,0
LOAN0009734,CUST009696,SME Loan,1,120.0,4.0,107072.22,376089.78,76176.31,2023-11-13,1
LOAN0009735,CUST005481,BNPL,1,120.0,4.0,4428.9,8646.1,958.43,2022-11-14,1
LOAN0009736,CUST004593,Personal Loan,0,,,512393.75,0.0,0.0,2025-10-17,0
LOAN0009737,CUST003313,SME Loan,0,,,434643.16,0.0,0.0,2024-06-04,0
LOAN0009738,CUST006585,Personal Loan,0,,,438206.64,0.0,0.0,2025-12-21,0
LOAN0009739,CUST002305,SME Loan,1,120.0,4.0,39684.63,70329.37,18057.12,2023-11-02,1
LOAN0009740,CUST001060,Personal Loan,1,120.0,4.0,15118.77,104536.23,15839.24,2024-03-02,1
LOAN0009741,CUST000280,Personal Loan,0,,,721099.83,0.0,0.0,2026-05-04,0
LOAN0009742,CUST002929,Personal Loan,0,,,332620.38,0.0,0.0,2024-05-02,0
LOAN0009743,CUST003964,Personal Loan,0,,,503927.92,0.0,0.0,2024-03-07,0
LOAN0009744,CUST005527,BNPL,1,120.0,4.0,31785.99,0.0,0.0,2023-03-11,1
LOAN0009745,CUST002932,Personal Loan,0,,,94313.8,0.0,0.0,2025-07-03,0
LOAN0009746,CUST009836,Personal Loan,0,,,70554.7,0.0,0.0,2024-06-20,0
LOAN0009747,CUST002922,SME Loan,0,,,708296.06,0.0,0.0,2025-05-09,0
LOAN0009748,CUST004411,Personal Loan,0,,,396247.53,0.0,0.0,2024-06-18,0
LOAN0009749,CUST001044,Personal Loan,1,180.0,6.0,103943.3,273862.7,37734.25,2024-03-25,1
LOAN0009750,CUST002610,Personal Loan,0,,,468529.2,0.0,0.0,2024-10-13,0
LOAN0009751,CUST000490,Education Loan,0,,,816740.1,0.0,0.0,2026-01-28,0
LOAN0009752,CUST005601,Personal Loan,0,,,430253.67,0.0,0.0,2025-07-25,0
LOAN0009753,CUST007525,Personal Loan,1,210.0,7.0,79375.38,170706.62,63493.99,2023-11-21,1
LOAN0009754,CUST001960,Personal Loan,0,,,156358.5,0.0,0.0,2025-11-06,0
LOAN0009755,CUST003680,Personal Loan,1,90.0,3.0,55980.58,364605.42,104886.89,2023-05-14,1
LOAN0009756,CUST000173,Personal Loan,0,,,635225.5,0.0,0.0,2025-11-19,0
